Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-02-20 00:00:00-05:00,307.91777499905334,308.1563687569605,296.9519585552417,302.09185791015625,2830300,0.0,0.0
2025-02-21 00:00:00-05:00,303.1655875118935,303.1655875118935,292.1401227373027,293.68109130859375,3280200,0.0,0.0
2025-02-24 00:00:00-05:00,295.38112600818243,297.24027011270533,290.71844465747694,293.8103332519531,2450600,0.0,0.0
2025-02-25 00:00:00-05:00,295.2618421913702,296.6735927364928,287.84525950445885,291.6330871582031,2511700,0.0,0.0
2025-02-26 00:00:00-05:00,293.4226392686275,297.5981818959707,291.9611917640571,294.3770446777344,1899400,0.0,0.0
2025-02-27 00:00:00-05:00,294.2776120276181,299.24851763619273,291.33484440254193,292.48809814453125,2031800,0.0,0.0
2025-02-28 00:00:00-05:00,294.5659314121516,299.3181159339562,293.2536050571763,299.208740234375,3336300,0.0,0.0
2025-03-03 00:00:00-05:00,299.6760382467978,301.69422491238237,291.4044432042035,293.7705993652344,2342500,0.0,0.0
2025-03-04 00:00:00-05:00,289.87339934371397,290.0722173657055,275.9647847043889,281.8205261230469,5901200,0.0,0.0
2025-03-05 00:00:00-05:00,281.35327120567956,284.4551116027341,278.9970666863785,282.5263977050781,2569200,0.0,0.0
2025-03-06 00:00:00-05:00,278.1718691124969,280.51815236516,272.932545459559,274.0361022949219,2944200,0.0,0.0
2025-03-07 00:00:00-05:00,272.0676023694296,272.57464443718425,263.1696694243192,271.6202087402344,3817000,0.0,0.0
2025-03-10 00:00:00-04:00,266.15220930421344,267.0270935118817,255.95193202116977,259.7994079589844,4284100,0.0,0.0
2025-03-11 00:00:00-04:00,255.9618778159169,258.72570027956726,252.06468941515806,253.9039306640625,4925600,0.0,0.0
2025-03-12 00:00:00-04:00,258.6660669816235,261.29072001071387,253.5162154551549,259.2327575683594,5514900,0.0,0.0
2025-03-13 00:00:00-04:00,258.13913074258136,259.9883234670718,252.04481058004242,254.9378662109375,4194000,0.0,0.0
2025-03-14 00:00:00-04:00,258.63622682007485,265.1083559834261,257.4929245358888,264.0843505859375,4336800,0.0,0.0
2025-03-17 00:00:00-04:00,263.646898063041,264.88962448388946,259.74969465766003,262.84161376953125,2975800,0.0,0.0
2025-03-18 00:00:00-04:00,263.0603496765066,263.95510668200444,258.9444249752132,261.1912841796875,3251700,0.0,0.0
2025-03-19 00:00:00-04:00,261.49947842813606,270.42723647893587,259.73978863591924,269.07513427734375,2894200,0.0,0.0
2025-03-20 00:00:00-04:00,267.4645752762461,272.95244474719857,266.6592909065955,269.25408935546875,2129500,0.0,0.0
2025-03-21 00:00:00-04:00,266.29141819213436,268.98564052335365,263.61706856085027,268.9359436035156,4229700,0.0,0.0
2025-03-24 00:00:00-04:00,273.6284930830267,276.6309092802174,272.6343119175991,276.2431640625,2651400,0.0,0.0
2025-03-25 00:00:00-04:00,277.27711353942374,278.16194931614353,274.60276384888925,277.6549072265625,2767600,0.0,0.0
2025-03-26 00:00:00-04:00,278.37070630944294,280.48831689398247,273.00213447004637,274.39398193359375,2578600,0.0,0.0
2025-03-27 00:00:00-04:00,273.260635328183,273.89692587163074,268.96579551992306,270.4371643066406,2312000,0.0,0.0
2025-03-28 00:00:00-04:00,269.0552378141646,271.05355154782916,261.47958263400295,263.9352111816406,3261500,0.0,0.0
2025-03-31 00:00:00-04:00,260.9626098802981,268.76693826067014,257.49292724894883,267.48443603515625,3946000,0.0,0.0
2025-04-01 00:00:00-04:00,264.19368865528025,269.29384280074584,263.57730119769974,268.9061279296875,2881400,0.0,0.0
2025-04-02 00:00:00-04:00,265.3370065699779,275.7063080921201,265.018861338503,273.6483459472656,2473700,0.0,0.0
2025-04-03 00:00:00-04:00,258.68594273492636,259.48127550468774,245.7416849760578,246.3779754638672,7736200,0.0,0.0
2025-04-04 00:00:00-04:00,237.32083467492137,238.36819346179155,228.04425219464056,233.0915069580078,9097500,0.82,0.0
2025-04-07 00:00:00-04:00,224.72263682508282,241.33071562147524,219.87487534131992,233.69000244140625,6283600,0.0,0.0
2025-04-08 00:00:00-04:00,245.2109191494456,246.37797086922475,226.78743160811385,230.80728149414062,4782100,0.0,0.0
2025-04-09 00:00:00-04:00,226.38844950941578,264.10321429448504,225.6902001549061,261.69927978515625,8640600,0.0,0.0
2025-04-10 00:00:00-04:00,254.37778037956122,254.8565673206539,237.91933278351115,246.26824951171875,4799900,0.0,0.0
2025-04-11 00:00:00-04:00,246.26824613976868,252.13344316420606,242.5276899191555,250.49757385253906,4413500,0.0,0.0
2025-04-14 00:00:00-04:00,255.87397540558212,256.9712112808805,251.52497013350197,254.7368621826172,3067000,0.0,0.0
2025-04-15 00:00:00-04:00,255.35530056253845,259.97364543932207,254.65706645663516,257.2106018066406,3509100,0.0,0.0
2025-04-16 00:00:00-04:00,254.51741485438976,258.28789417580174,249.0013426908292,252.28305053710938,4244900,0.0,0.0
2025-04-17 00:00:00-04:00,252.31297804707523,254.9762522021039,246.47771957943783,250.67710876464844,3907500,0.0,0.0
2025-04-21 00:00:00-04:00,248.22330649426337,249.62974400684735,238.66743077635678,241.89926147460938,4302900,0.0,0.0
2025-04-22 00:00:00-04:00,246.49766121178064,252.60225927781195,245.74954997205208,251.78431701660156,2324100,0.0,0.0
2025-04-23 00:00:00-04:00,261.2105175895944,269.4896336369707,258.60710506698825,259.4848937988281,3872900,0.0,0.0
2025-04-24 00:00:00-04:00,257.42008471849664,267.32506973538113,257.35025370047885,266.64678955078125,2696300,0.0,0.0
2025-04-25 00:00:00-04:00,266.32758403714337,268.1828851795633,263.3351392726811,264.1430969238281,1940100,0.0,0.0
2025-04-28 00:00:00-04:00,264.2727913213543,267.3250827412766,261.8688568870999,264.28277587890625,1561500,0.0,0.0
2025-04-29 00:00:00-04:00,264.7615420391133,266.806397647318,261.17060207898123,266.3475341796875,1730800,0.0,0.0
2025-04-30 00:00:00-04:00,260.30278785169463,266.7465408564731,256.56223187987285,265.73907470703125,3522700,0.0,0.0
2025-05-01 00:00:00-04:00,267.3250903827812,271.97335866695084,265.84880653693165,267.8637390136719,2473800,0.0,0.0
2025-05-02 00:00:00-04:00,273.80871354273853,277.3996535789849,272.4122453177328,276.1528015136719,3099300,0.0,0.0
2025-05-05 00:00:00-04:00,274.76629872669224,280.88086637744175,273.3897691193537,277.329833984375,2416300,0.0,0.0
2025-05-06 00:00:00-04:00,273.78877084359874,277.4195881752398,272.9209362486899,274.676513671875,3064000,0.0,0.0
2025-05-07 00:00:00-04:00,276.6415473878307,278.10784657917367,273.20025408130306,275.5443115234375,2329200,0.0,0.0
2025-05-08 00:00:00-04:00,279.02555261876915,284.78101077453607,278.02807096982156,282.9456481933594,3418000,0.0,0.0
2025-05-09 00:00:00-04:00,284.28227434090786,286.277237669616,282.2573877798981,283.79351806640625,2704600,0.0,0.0
2025-05-12 00:00:00-04:00,296.59119823141924,298.41660674741297,293.9877856656011,298.167236328125,4089000,0.0,0.0
2025-05-13 00:00:00-04:00,299.24450062721047,302.2568843081968,298.0674795638507,301.5386962890625,3531700,0.0,0.0
2025-05-14 00:00:00-04:00,302.38654502595034,302.8553626018957,298.69588132065917,299.34423828125,1954400,0.0,0.0
2025-05-15 00:00:00-04:00,297.29940126574866,300.1721533622773,296.25205768255483,298.7956237792969,1955000,0.0,0.0
2025-05-16 00:00:00-04:00,299.6035824061356,300.89034229507604,297.0799549766254,298.9652099609375,2962200,0.0,0.0
2025-05-19 00:00:00-04:00,296.2620231579582,300.13225668090195,294.94534012506995,298.5462341308594,2751300,0.0,0.0
2025-05-20 00:00:00-04:00,295.7433348223683,297.4490504197587,293.4491391248825,295.4241638183594,2706600,0.0,0.0
2025-05-21 00:00:00-04:00,292.3020340454882,293.37930084391127,284.3919813501017,285.2797546386719,3447500,0.0,0.0
2025-05-22 00:00:00-04:00,284.91067229882884,288.3220423003204,284.35208504196794,286.4567565917969,2051800,0.0,0.0
2025-05-23 00:00:00-04:00,281.11027756320425,286.37697930121806,280.7511683506889,284.501708984375,1724200,0.0,0.0
2025-05-27 00:00:00-04:00,289.7983261311732,293.1199264434871,287.4243150682157,293.02020263671875,2604300,0.0,0.0
2025-05-28 00:00:00-04:00,292.72093955010786,294.63611760122313,291.6436728243522,292.6211853027344,1676900,0.0,0.0
2025-05-29 00:00:00-04:00,295.5139276512483,295.8630218812264,292.06261917492657,294.6361389160156,2362200,0.0,0.0
2025-05-30 00:00:00-04:00,294.22717530845836,295.00520980900694,290.89559011684133,293.3094787597656,5251700,0.0,0.0
2025-06-02 00:00:00-04:00,291.61376683705885,295.0051983632335,289.59883441942907,294.58624267578125,1751200,0.0,0.0
2025-06-03 00:00:00-04:00,294.4565955130094,297.49890237187213,291.91299903885727,296.6410827636719,2202400,0.0,0.0
2025-06-04 00:00:00-04:00,297.0599931809275,297.89787407294386,295.0550454217352,295.1847229003906,1842100,0.0,0.0
2025-06-05 00:00:00-04:00,295.75330925899596,297.74827255922526,293.399267176273,295.21466064453125,1696900,0.0,0.0
2025-06-06 00:00:00-04:00,299.5337797320704,302.7356873749727,298.4764515952774,301.7082824707031,2099000,0.0,0.0
2025-06-09 00:00:00-04:00,303.0249626923878,303.0249626923878,298.825542977076,300.8005676269531,2097800,0.0,0.0
2025-06-10 00:00:00-04:00,300.94021911751037,301.020004253772,297.2495249203972,298.76568603515625,2045300,0.0,0.0
2025-06-11 00:00:00-04:00,299.4240380414485,302.6259760943041,297.8978923159725,298.3467712402344,2013500,0.0,0.0
2025-06-12 00:00:00-04:00,295.92287989264355,297.8280429622673,293.2595906246851,297.2395324707031,1604500,0.0,0.0
2025-06-13 00:00:00-04:00,291.813238437185,292.5912728903081,285.4293620986463,287.06524658203125,3405600,0.0,0.0
2025-06-16 00:00:00-04:00,290.1973416479289,295.703460075528,289.289629654383,293.47906494140625,2307800,0.0,0.0
2025-06-17 00:00:00-04:00,291.3544133082622,293.8481174487767,290.2173000493643,292.0726013183594,2625800,0.0,0.0
2025-06-18 00:00:00-04:00,291.3444258170391,298.48639805644495,291.3444258170391,295.67352294921875,3691500,0.0,0.0
2025-06-20 00:00:00-04:00,296.8305770020024,298.9951255836325,295.89297225334496,297.8380432128906,5687000,0.0,0.0
2025-06-23 00:00:00-04:00,296.07250628624644,299.1148130975267,291.1449445727609,298.87542724609375,3101700,0.0,0.0
2025-06-24 00:00:00-04:00,302.3366917038541,308.4412744808742,301.389071967898,307.6033935546875,2805900,0.0,0.0
2025-06-25 00:00:00-04:00,308.11212897765427,309.9873689550781,306.40641339732593,307.8128662109375,2467200,0.0,0.0
2025-06-26 00:00:00-04:00,308.8003492029508,311.48357721927204,307.39392689439376,310.6357421875,3255200,0.0,0.0
2025-06-27 00:00:00-04:00,313.2890210945332,319.3138187427138,312.3115085662849,316.3912048339844,4605500,0.0,0.0
2025-06-30 00:00:00-04:00,317.77767977843166,319.32379454740806,316.7901827197876,318.17669677734375,3416600,0.0,0.0
2025-07-01 00:00:00-04:00,316.13183980771663,323.5630899892294,315.50342152199414,321.7177429199219,3836200,0.0,0.0
2025-07-02 00:00:00-04:00,322.1765810345448,325.79744421186683,320.5307424377776,324.78997802734375,3040200,0.0,0.0
2025-07-03 00:00:00-04:00,325.3299865722656,329.1400146484375,324.17999267578125,328.1300048828125,1541800,0.82,0.0
2025-07-07 00:00:00-04:00,327.5199890136719,328.4100036621094,320.260009765625,322.7300109863281,2160300,0.0,0.0
2025-07-08 00:00:00-04:00,324.4700012207031,324.4700012207031,316.95001220703125,316.9800109863281,2643900,0.0,0.0
2025-07-09 00:00:00-04:00,318.6600036621094,320.92999267578125,317.30999755859375,317.3500061035156,2424200,0.0,0.0
2025-07-10 00:00:00-04:00,317.8500061035156,326.1000061035156,317.5,325.239990234375,2844400,0.0,0.0
2025-07-11 00:00:00-04:00,322.9800109863281,324.3500061035156,319.20001220703125,319.4700012207031,2091200,0.0,0.0
2025-07-14 00:00:00-04:00,319.2900085449219,321.7699890136719,317.67999267578125,320.9200134277344,1890900,0.0,0.0
2025-07-15 00:00:00-04:00,318.6099853515625,319.45001220703125,310.42999267578125,310.6499938964844,3006500,0.0,0.0
2025-07-16 00:00:00-04:00,312.44000244140625,312.489990234375,306.6099853515625,311.8999938964844,2921900,0.0,0.0
2025-07-17 00:00:00-04:00,310.9200134277344,316.9800109863281,310.5799865722656,315.3500061035156,3223300,0.0,0.0
2025-07-18 00:00:00-04:00,311.8599853515625,311.8599853515625,302.510009765625,307.95001220703125,5481100,0.0,0.0
2025-07-21 00:00:00-04:00,307.9599914550781,309.1700134277344,302.9700012207031,302.9700012207031,2667200,0.0,0.0
2025-07-22 00:00:00-04:00,302.9800109863281,306.1600036621094,301.7300109863281,304.1400146484375,2296100,0.0,0.0
2025-07-23 00:00:00-04:00,308.0,309.5899963378906,305.239990234375,308.6600036621094,2139100,0.0,0.0
2025-07-24 00:00:00-04:00,308.29998779296875,310.5,307.0,308.25,2288100,0.0,0.0
2025-07-25 00:00:00-04:00,309.4200134277344,312.6499938964844,307.510009765625,311.6099853515625,2149300,0.0,0.0
2025-07-28 00:00:00-04:00,311.6000061035156,313.5,309.2900085449219,310.739990234375,1653800,0.0,0.0
2025-07-29 00:00:00-04:00,312.9100036621094,313.6199951171875,307.8500061035156,308.5400085449219,1795700,0.0,0.0
