Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-03-06 00:00:00-05:00,306.68656592007574,308.78032183677755,304.1779950859793,307.1112365722656,1378200,0.0,0.0
2025-03-07 00:00:00-05:00,306.13348034352515,314.7159260031206,305.97545705818675,312.4937744140625,1383800,0.0,0.0
2025-03-10 00:00:00-04:00,309.06672894741496,312.4740401870685,297.69917912744404,299.9509582519531,1591400,0.0,0.0
2025-03-11 00:00:00-04:00,299.88183613156303,300.8595731718554,293.21538146078547,294.390625,1128400,0.0,0.0
2025-03-12 00:00:00-04:00,294.8943189235223,295.3980162486937,289.04760821740115,291.0030822753906,859500,0.0,0.0
2025-03-13 00:00:00-04:00,291.00308147864155,292.67216659095425,288.1192394887484,289.2253723144531,1081700,0.0,0.0
2025-03-14 00:00:00-04:00,290.26238950562265,290.9833651356242,286.5094342154371,288.3069152832031,1143900,0.0,0.0
2025-03-17 00:00:00-04:00,288.13896399623576,293.3437255203864,286.3711106708606,291.9610595703125,1178800,0.0,0.0
2025-03-18 00:00:00-04:00,292.7314296283797,292.7314296283797,285.8082134030019,288.2081298828125,1356200,0.0,0.0
2025-03-19 00:00:00-04:00,288.20813423900734,291.41790880129804,287.0427464007267,290.36114501953125,1028500,0.0,0.0
2025-03-20 00:00:00-04:00,288.6723178712612,290.8055870406577,286.6674445065755,289.2945251464844,860600,0.0,0.0
2025-03-21 00:00:00-04:00,287.16125343097747,288.0698496503424,283.79345561516067,288.04022216796875,2875100,0.0,0.0
2025-03-24 00:00:00-04:00,290.1734924363377,291.2895111764775,288.10936411672895,289.8179626464844,1023000,0.0,0.0
2025-03-25 00:00:00-04:00,290.93396292296643,290.93396292296643,287.46742677333174,289.53155517578125,791000,0.0,0.0
2025-03-26 00:00:00-04:00,289.76856595282806,292.3265057628692,288.6328055943723,291.6055603027344,789000,0.0,0.0
2025-03-27 00:00:00-04:00,291.299375630206,293.72891943513014,288.68215093018,291.4672546386719,627800,0.0,0.0
2025-03-28 00:00:00-04:00,292.40551186476813,293.3239939050462,288.4747619715165,288.65252685546875,604700,0.0,0.0
2025-03-31 00:00:00-04:00,287.0921194371759,292.7215823412681,285.0181052019913,291.269775390625,1150100,0.0,0.0
2025-04-01 00:00:00-04:00,289.01414784857434,292.7105414294846,287.25539142881655,291.5877380371094,702100,1.79,0.0
2025-04-02 00:00:00-04:00,289.55072944135975,293.49553648808205,288.5074050153935,293.088134765625,751400,0.0,0.0
2025-04-03 00:00:00-04:00,287.41436441435025,289.61033084277693,280.3793087852064,281.40277099609375,1067300,0.0,0.0
2025-04-04 00:00:00-04:00,276.901523853171,277.4579675674455,261.0229248647938,261.7979736328125,1762300,0.0,0.0
2025-04-07 00:00:00-04:00,257.4060181072191,265.4447044510723,247.52911155913188,257.4557189941406,2081000,0.0,0.0
2025-04-08 00:00:00-04:00,265.0671143163643,265.0671143163643,242.1435124089391,247.03228759765625,1670700,0.0,0.0
2025-04-09 00:00:00-04:00,245.56168823614578,269.2404468559463,243.07755353594428,268.48529052734375,2285500,0.0,0.0
2025-04-10 00:00:00-04:00,266.0706614227456,266.9550278413199,255.42863794288849,260.3770446777344,1854500,0.0,0.0
2025-04-11 00:00:00-04:00,262.0364424458995,269.48884615461156,258.67788765601466,267.3028259277344,1003100,0.0,0.0
2025-04-14 00:00:00-04:00,270.3434158376854,272.76793370773487,267.51149624184217,270.85015869140625,818000,0.0,0.0
2025-04-15 00:00:00-04:00,265.32544942031655,269.28020279869094,263.55674671821146,263.6163635253906,1305300,0.0,0.0
2025-04-16 00:00:00-04:00,264.22248844606236,266.43834736056334,257.3563369751536,259.66162109375,1556800,0.0,0.0
2025-04-17 00:00:00-04:00,261.7483173231432,264.05357126898093,260.69501631672824,261.2315979003906,2233300,0.0,0.0
2025-04-21 00:00:00-04:00,259.7311920497149,261.23158872933953,252.4278150917624,255.94534301757812,1082900,0.0,0.0
2025-04-22 00:00:00-04:00,258.2506229635366,265.6931107304741,257.43581954958,263.67596435546875,1463900,0.0,0.0
2025-04-23 00:00:00-04:00,267.9884508500245,271.8537484913903,261.2514790762373,263.0599060058594,1001400,0.0,0.0
2025-04-24 00:00:00-04:00,264.21253851545686,267.62076376088646,261.44023593157414,267.1438293457031,813600,0.0,0.0
2025-04-25 00:00:00-04:00,264.95778369284636,266.8954207615709,263.05990126741426,265.41485595703125,668500,0.0,0.0
2025-04-28 00:00:00-04:00,265.9614023258376,268.3461655835121,263.42756672638143,267.74005126953125,916100,0.0,0.0
2025-04-29 00:00:00-04:00,268.44552977058095,271.34698205297843,266.7960607283263,269.21063232421875,1145900,0.0,0.0
2025-04-30 00:00:00-04:00,266.02102015492886,270.3533365518911,263.0798131366284,269.36962890625,2560300,0.0,0.0
2025-05-01 00:00:00-04:00,256.9787494219082,275.34148317116006,252.3980046455982,270.4328308105469,3669700,0.0,0.0
2025-05-02 00:00:00-04:00,270.77068180988744,279.8328003272588,270.5322145827702,275.8581848144531,1446900,0.0,0.0
2025-05-05 00:00:00-04:00,272.42015061788,275.0831357310949,270.17448315170856,270.4825134277344,960400,0.0,0.0
2025-05-06 00:00:00-04:00,270.44277394156813,273.08586642173265,264.96773168142437,265.921630859375,1185200,0.0,0.0
2025-05-07 00:00:00-04:00,265.94152531003675,267.28293371986337,261.32101074673767,262.93072509765625,1379200,0.0,0.0
2025-05-08 00:00:00-04:00,264.8485000731219,270.2340868449288,262.83138401320235,267.9288330078125,1073400,0.0,0.0
2025-05-09 00:00:00-04:00,268.5945593897127,270.75080150342046,267.65057613912245,269.40936279296875,913100,0.0,0.0
2025-05-12 00:00:00-04:00,276.46432299716463,279.9719198924078,272.1121142603776,274.4571228027344,1358300,0.0,0.0
2025-05-13 00:00:00-04:00,274.447193703567,275.3017214223623,271.5457112437554,271.9034423828125,868300,0.0,0.0
2025-05-14 00:00:00-04:00,270.6911780993267,270.93959154617056,266.43834110231626,269.75714111328125,944300,0.0,0.0
2025-05-15 00:00:00-04:00,269.28018787403965,273.7118754642243,268.67407359334163,272.6784973144531,1253500,0.0,0.0
2025-05-16 00:00:00-04:00,272.43007953961535,277.1996057174748,270.6613769635691,277.15985107421875,918200,0.0,0.0
2025-05-19 00:00:00-04:00,274.4372577100383,276.8717217583755,274.37764090528714,275.57000732421875,732600,0.0,0.0
2025-05-20 00:00:00-04:00,274.9638871287853,275.917786308224,273.1554298930869,273.9205627441406,1050700,0.0,0.0
2025-05-21 00:00:00-04:00,272.161785085087,273.1455230227544,267.7002889754378,267.9586486816406,605000,0.0,0.0
2025-05-22 00:00:00-04:00,267.08421553349496,268.3461449530032,263.88464905889265,267.5313415527344,1016700,0.0,0.0
2025-05-23 00:00:00-04:00,265.3453144982937,269.1311329826903,265.1465716122843,268.1275329589844,527600,0.0,0.0
2025-05-27 00:00:00-04:00,269.8962517141334,273.0759561381195,269.7670718628471,272.8175964355469,788100,0.0,0.0
2025-05-28 00:00:00-04:00,273.25479852290255,274.87445908960905,269.707447133431,270.0353698730469,1454900,0.0,0.0
2025-05-29 00:00:00-04:00,270.58187381686275,271.9332588030624,266.815917285479,271.4364318847656,1291800,0.0,0.0
2025-05-30 00:00:00-04:00,272.87720085148567,277.67656567187674,269.3894663207338,277.1399841308594,2872900,0.0,0.0
2025-06-02 00:00:00-04:00,276.87171864513795,277.2294194696227,273.8013016154349,276.93133544921875,1346400,0.0,0.0
2025-06-03 00:00:00-04:00,276.4047149701569,281.83005670014325,274.7850542832195,281.4922180175781,1395600,0.0,0.0
2025-06-04 00:00:00-04:00,281.89960467670033,283.0919710824841,277.9647136630609,278.4317321777344,1401300,0.0,0.0
2025-06-05 00:00:00-04:00,279.05774753316075,281.32327713017526,274.1689875035602,274.4670715332031,1151300,0.0,0.0
2025-06-06 00:00:00-04:00,277.48776651330354,279.73340345370633,275.90786062940737,278.00445556640625,1078600,0.0,0.0
2025-06-09 00:00:00-04:00,277.6268658214679,279.97190455930405,275.9575347142061,278.1435852050781,1101200,0.0,0.0
2025-06-10 00:00:00-04:00,278.48144159817895,280.4289946807137,276.52394227335424,280.0911560058594,1340900,0.0,0.0
2025-06-11 00:00:00-04:00,279.8824856340912,281.9194638414389,277.9249863900546,280.4190368652344,1069800,0.0,0.0
2025-06-12 00:00:00-04:00,279.0080808350659,282.2970727446347,277.36855800149607,281.4822692871094,678400,0.0,0.0
2025-06-13 00:00:00-04:00,282.09832568373156,283.2211594009175,277.49770344551786,278.5907287597656,932900,0.0,0.0
2025-06-16 00:00:00-04:00,281.27359019363956,282.19768095565087,276.9909447149083,278.65032958984375,889400,0.0,0.0
2025-06-17 00:00:00-04:00,277.905092961578,278.6106090066408,275.2520542448867,275.2917785644531,1154600,0.0,0.0
2025-06-18 00:00:00-04:00,275.5898844311014,277.44801216461974,273.45353484963226,273.63238525390625,718800,0.0,0.0
2025-06-20 00:00:00-04:00,274.29812223104113,274.496865122684,268.753547311535,268.7833557128906,2050300,0.0,0.0
2025-06-23 00:00:00-04:00,268.2865381483142,271.6351467541178,264.8485043353303,271.44635009765625,1133000,0.0,0.0
2025-06-24 00:00:00-04:00,272.68842267431984,279.23659800052036,271.39668478042523,279.21673583984375,1580700,0.0,0.0
2025-06-25 00:00:00-04:00,279.21673432478667,280.9059580143224,278.4317392856345,280.21038818359375,1617300,0.0,0.0
2025-06-26 00:00:00-04:00,280.9556270639804,281.54187919864887,279.17697817560406,281.20404052734375,1462800,0.0,0.0
2025-06-27 00:00:00-04:00,280.35942360725295,282.942929644203,279.63407571467644,280.55816650390625,2433400,0.0,0.0
2025-06-30 00:00:00-04:00,279.3458982553932,281.5220025080543,276.3351284477796,280.2699890136719,1286100,0.0,0.0
2025-07-01 00:00:00-04:00,278.44000244140625,287.2300109863281,276.489990234375,285.4700012207031,1324400,1.79,0.0
2025-07-02 00:00:00-04:00,286.0400085449219,290.510009765625,285.05999755859375,290.29998779296875,1113800,0.0,0.0
2025-07-03 00:00:00-04:00,288.4599914550781,292.6700134277344,288.4599914550781,291.8399963378906,682400,0.0,0.0
2025-07-07 00:00:00-04:00,290.3800048828125,291.29998779296875,287.54998779296875,289.0199890136719,979700,0.0,0.0
2025-07-08 00:00:00-04:00,290.3399963378906,292.9599914550781,287.8800048828125,292.3500061035156,968300,0.0,0.0
2025-07-09 00:00:00-04:00,292.82000732421875,295.54998779296875,290.4700012207031,294.239990234375,1040400,0.0,0.0
2025-07-10 00:00:00-04:00,294.6199951171875,297.3800048828125,293.6000061035156,294.1000061035156,982100,0.0,0.0
2025-07-11 00:00:00-04:00,291.6099853515625,292.4200134277344,288.75,291.9700012207031,1042300,0.0,0.0
2025-07-14 00:00:00-04:00,290.3800048828125,292.1000061035156,288.8999938964844,290.79998779296875,617600,0.0,0.0
2025-07-15 00:00:00-04:00,292.0400085449219,292.0400085449219,284.25,286.6499938964844,816900,0.0,0.0
2025-07-16 00:00:00-04:00,286.6400146484375,289.8800048828125,284.8900146484375,288.989990234375,959400,0.0,0.0
2025-07-17 00:00:00-04:00,288.2699890136719,294.0,288.2699890136719,293.5799865722656,1254300,0.0,0.0
2025-07-18 00:00:00-04:00,292.9200134277344,296.07000732421875,291.5,295.30999755859375,2097600,0.0,0.0
2025-07-21 00:00:00-04:00,296.0899963378906,297.0199890136719,293.6000061035156,293.7200012207031,727900,0.0,0.0
2025-07-22 00:00:00-04:00,294.0299987792969,298.25,293.8299865722656,298.1300048828125,739400,0.0,0.0
2025-07-23 00:00:00-04:00,299.5400085449219,300.5199890136719,297.0299987792969,297.8900146484375,654600,0.0,0.0
2025-07-24 00:00:00-04:00,297.29998779296875,298.4599914550781,295.2099914550781,297.2200012207031,686600,0.0,0.0
2025-07-25 00:00:00-04:00,297.4800109863281,299.5299987792969,294.54998779296875,299.239990234375,713000,0.0,0.0
2025-07-28 00:00:00-04:00,297.8299865722656,297.8699951171875,294.69000244140625,295.55999755859375,661900,0.0,0.0
2025-07-29 00:00:00-04:00,296.04998779296875,296.489990234375,293.4599914550781,295.19000244140625,654100,0.0,0.0
